Qatlam (sm),Mexanik tarkib,DNS (%),Tuproq zichligi (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Gumus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Mikroorganizmlar(CFU/g),Ekin
0-20,Yengil qum,14.145,1.73,7.89,4.61,29.55,9.78,570,1.98,378.56,52.66,0.80,7.97,0.40,11.72,0.87,106479502.71,Kartoshka
0-20,Gill,16.03,1.58,8.12,1.84,18.72,7.87,306,1.91,462.47,50.97,0.98,2.92,0.12,21.41,1.58,332134,Kartoshka
0-20,Qumoq,20.85,1.4,7.93,1.38,13.54,20.09,392,1.95,366.01,56.91,1.53,5.92,0.17,21.13,2.11,213566677,Kartoshka
0-20,Loy,36.35,1.69,7.79,3.05,25.41,6.29,332,2.85,351.5,51.06,0.85,3.29,0.41,8.84,2.02,1493828695.56,Kartoshka
0-20,Yengil qum,12.45,1.49,6.17,5,33.51,56.84,228,2.46,484.02,50.14,1.47,1.19,0.41,13.85,2.78,433251053.77,Kartoshka
0-20,Yengil qum,23.68,1.78,6.69,0.95,12.39,56.86,160,1.92,375.83,67.8,1.28,3.99,0.35,12.21,3.04,532903472.08,Kartoshka
0-20,Gill,22.01,1.54,5.11,3.2,50.59,16.66,74,1.90,448.36,73.1,1.51,3.42,0.69,17.05,1.40,315217541.26,Kartoshka
0-20,Loy,31.94,1.34,5.34,4.9,38.01,11.94,89,1.98,348.8,44.85,1.00,4.07,0.52,11.73,1.56,170534843.52,Paxta
0-20,Gill,36.45,1.66,7.79,2.37,23.61,3.01,160,1.37,401.46,45.11,0.69,4.45,0.10,11.96,1.67,401145615.49,Sabzi
0-20,Gill,25.9,1.61,7.99,3.34,34.6,3.19,174,1.89,,66.88,0.74,6.85,0.12,21.49,1.48,657395371.61,Makkajo'xori
0-20,Yengil qum,14.145,1.66,8.08,2.74,15.74,2.61,128,1.99,357.98,44.74,0.80,1.99,0.12,9.46,1.68,106479502.71,Paxta
0-20,Yengil qum,14.145,1.4,7.84,2.36,10.74,2.19,330,2.34,328.04,58.65,0.69,11.67,0.13,14.58,2.56,1948722875.11,Sabzi
0-20,Gill,25.9,1.34,7.90,4.4,31.65,3.68,317,1.37,298.65,43.33,1.03,3.05,0.14,9.83,2.73,1581172318.33,Makkajo'xori
0-20,Yengil qum,21.13,1.57,7.98,1.46,23.25,3.89,249,1.89,480.18,53.53,0.89,3.4,0.10,12.31,1.11,275910221.8,Paxta
0-20,Loy,24.09,1.34,7.97,2.88,12.9,2.34,146,1.99,403.64,59.72,0.56,12.53,0.11,21.19,0.83,1203400382.25,Sabzi
0-20,Loy,21.14,1.55,7.84,1.04,41.92,12.09,518,2.34,394.05,44.46,1.49,3.54,0.18,12.64,2.48,139859503.05,Paxta
0-20,Loy,24.18,1.41,6.40,3.2,33.38,4.94,100,1.38,406.93,68.56,0.71,7.64,0.12,13.08,1.55,106479502.71,Paxta
0-20,Qumoq,30.78,1.7,5.89,1.15,12.14,8.29,80,1.55,426.62,44.75,0.82,5.59,1.22,16.51,1.47,1045234514.58,Sabzi
0-20,Loy,26.6,1.44,5.54,4.23,28.49,8.06,118,0.96,448.2,,0.71,6.85,1.43,19.82,1.63,429230847.82,Makkajo'xori
0-20,Qumoq,23.54,1.67,6.21,4.42,27.41,4.75,119,1.81,346.12,51.45,0.87,6.38,0.31,20.18,1.95,138858518.18,Kartoshka
0-20,Yengil qum,24.19,1.67,6.18,5.38,34.94,18.49,196,1.04,416.66,52.26,0.80,2.17,0.51,13.66,4.22,899824578.2,Kartoshka
0-20,Gill,21.98,1.59,6.99,2.56,32.74,6.30,205,1.75,396.4,67.8,0.92,1.62,0.10,9.12,2.56,628779310.72,Kartoshka
0-20,Qumoq,17.69,1.41,7.67,3.14,9.64,8.55,549,2.51,316.41,77.93,1.27,9.96,0.17,20.89,4.83,71137244.29,Kartoshka
0-20,Qumoq,17,1.73,7.83,3.43,46.98,4.66,180,2.06,365.03,70.86,1.34,6.41,0.32,18.45,4.55,106479502.71,Kartoshka
0-20,Qumoq,39.42,1.74,7.83,1.44,17,2.74,203,2.03,,38.39,1.12,14.45,0.11,21.6,3.10,598206058.36,Kartoshka
0-20,Qumoq,25.81,1.57,7.85,4.88,25.41,4.88,237,2.36,315.54,74.59,1.21,7.36,0.22,11.02,4.80,585441938.59,Kartoshka
0-20,Loy,26.14,1.39,7.37,1.87,36.15,4.29,115,0.98,351.25,52.46,0.83,5.74,0.12,21.44,1.98,735238196.7,Kartoshka
0-20,Loy,38.3,1.53,8.16,4.65,62.42,5.46,266,0.54,356.4,68.64,0.70,11.98,0.16,22.06,2.82,43759182.15,Kartoshka
0-20,Qumoq,16.99,1.44,7.77,3.64,39.33,9.08,303,2.06,429.04,,0.60,8.41,0.18,14.89,1.97,1410054998.61,Kartoshka
0-20,Qumoq,37.54,1.51,8.02,3.62,23.23,4.10,221,1.18,,52.17,0.61,1.45,0.11,20.81,0.71,166522720.12,Kartoshka
0-20,Qumoq,19.46,1.87,8.12,3.43,17.54,2.95,269,1.48,432.28,38.43,0.58,4.39,0.25,16.11,1.75,106479502.71,Kartoshka
0-20,Qumoq,31.27,1.62,6.34,3.96,38.78,8.28,150,1.73,455.93,26.29,0.90,8.02,0.55,10.35,1.81,332134,Kartoshka
0-20,Loy,24.97,1.67,7.63,0.94,43.26,5.85,138,1.17,314.47,50.53,0.81,4.04,0.13,16.64,1.01,213566677,Kartoshka
0-20,Qumoq,25.66,1.52,8.02,5.21,33.3,2.84,146,1.01,353.27,66.12,0.49,11.29,0.10,17.93,1.00,770583782.15,Kartoshka
0-20,Yengil qum,19.59,1.65,7.95,1.42,13.15,8.43,114,0.86,326.99,65.1,0.62,4.76,0.11,13.16,0.88,209207242.2,Kartoshka
0-20,Qumoq,22.73,1.49,7.14,3.87,11.65,9.05,169,1.32,335.64,54.61,0.94,1.65,0.22,9.14,1.57,159130438.02,Kartoshka
0-20,Qumoq,30.32,1.33,7.83,1.78,25.29,6.19,112,0.68,438.55,30.45,0.74,3.94,0.14,11.86,1.07,623817425.15,Kartoshka
0-20,Loy,25.96,1.65,7.52,4.52,12.02,4.40,127,0.80,329.79,40.67,0.76,5.05,0.18,16.18,1.10,1676013912.79,Kartoshka
0-20,Qumoq,24.1,1.39,8.09,3.55,46.46,4.84,126,0.89,413.98,48.56,1.04,1.9,0.10,17.59,0.97,551856889.87,Kartoshka
0-20,Yengil qum,14.145,1.45,8.02,1.91,48.19,9.11,98,1.32,351.64,61.24,0.70,5.62,0.10,20.23,0.73,121212739.83,Kartoshka
0-20,Yengil qum,24.79,1.69,7.97,4.79,20.2,9.42,94,1.25,452.09,47.43,0.77,7.02,0.32,13.1,0.93,128147939.48,Kartoshka
0-20,Loy,22.59,1.68,7.63,3.43,44.98,10.12,151,1.39,448.49,52.56,0.69,4.6,0.19,17.11,1.23,713410614.34,Kartoshka
0-20,Yengil qum,12.45,1.67,8.14,0.59,13.94,4.01,103,3.09,333.73,46.49,0.78,5.9,0.79,16.88,2.92,65187089.77,Kartoshka
0-20,Qumoq,32.55,1.74,7.44,4.46,42.53,6.71,202,1.90,289.06,59.63,0.29,4.1,0.10,15.96,1.86,1481027014.73,Kartoshka
0-20,Qumoq,31.88,1.53,6.70,4.82,47.04,9.87,189,1.86,389.56,68.15,0.33,3.93,0.16,14.87,6.36,1173567137.98,Kartoshka
0-20,Loy,32.84,1.83,7.23,2.75,20.66,9.69,227,1.86,373.69,42.68,0.39,4.23,0.14,24.79,5.88,331861867.94,Kartoshka
0-20,Yengil qum,14.145,1.56,7.87,3.3,21.67,7.65,333,2.39,386.44,59.15,0.24,2.1,0.44,15.65,1.03,965352729.17,Kartoshka
0-20,Yengil qum,14.145,1.49,7.89,2.98,20.78,9.30,698,2.51,293.27,43.32,0.26,1.65,0.56,11.03,1.96,81906238.81,Kartoshka
0-20,Qumoq,17.69,1.57,8.07,0.92,32.59,20.42,465,2.30,401.51,54.06,0.93,4.54,0.38,12.98,1.52,1491886537.62,Kartoshka
0-20,Yengil qum,14.145,1.43,7.93,3.9,19.17,5.30,334,2.33,426.51,55.44,0.25,5.53,0.58,15.83,1.52,106479502.71,Paxta
0-20,Yengil qum,14.145,1.66,8.12,0.63,15.69,4.46,117,1.22,327.94,54.24,0.18,10.13,0.48,20.34,0.64,106479502.71,Paxta
0-20,Qumoq,28.72,1.5,7.84,4.9,22.46,4.28,400,2.44,490.62,49.4,0.31,10.25,0.36,13.35,6.60,346335993.15,Sabzi
0-20,Yengil qum,21.87,1.78,7.88,5.46,43.71,10.76,161,2.05,424.84,48.3,0.16,4.89,0.31,16.75,0.74,297349203.83,Makkajo'xori
0-20,Yengil qum,14.145,1.86,7.89,5.36,8.64,6.29,407,2.45,359.63,60.56,0.25,3.44,0.22,13.25,1.96,1158776147.12,Paxta
0-20,Qumoq,27,1.72,5.58,4.24,33.22,9.00,130,2.24,,72.7,0.66,4.68,0.46,23.42,1.41,193070942.32,Paxta
0-20,Yengil qum,14.145,1.71,7.82,5.35,34.97,3.58,156,1.84,349.05,67.67,0.90,6.22,0.21,11.79,1.36,255356841.86,Sabzi
0-20,Qumoq,21.71,1.74,7.05,5.31,14.2,9.77,302,1.90,369.03,73.03,0.23,3.66,0.46,16.87,2.19,607517083.04,Makkajo'xori
0-20,Qumoq,17.59,1.79,7.15,3.02,30.47,14.71,463,2.77,309.27,65.66,0.36,8.25,0.55,14.53,1.96,1158241089.07,Paxta
0-20,Yengil qum,18.29,1.79,6.36,3,11.32,30.19,297,1.95,318.64,49.04,0.52,2.31,0.23,12.24,2.13,40935195.81,Paxta
0-20,Loy,21.86,1.75,7.50,4.72,4.33,28.01,728,2.96,297.35,52.27,0.28,3.26,0.35,17.83,0.92,353168215.75,Sabzi
0-20,Yengil qum,14.145,1.45,7.38,3.87,11.46,18.32,450,2.83,356.93,53.36,0.70,3.03,0.47,17.05,14.75,1321680276.68,Makkajo'xori
0-20,Loy,34.59,1.73,7.52,2.17,43.48,16.35,319,2.88,306.99,49.83,0.25,7.25,0.45,22.06,1.43,118025456.01,Paxta
0-20,Qumoq,34,1.72,7.60,2.91,32.83,15.54,299,2.99,343.91,53.21,0.69,4.09,0.51,13.3,4.46,427903926.88,Paxta
0-20,Loy,39.95,1.83,7.89,2.65,29.89,12.17,688,2.93,313.36,49.14,0.59,6.64,0.50,11.25,5.08,112052909.36,Sabzi
0-20,Yengil qum,14.145,1.6,7.85,5.45,5.95,10.86,1091,3.26,314.96,49.86,0.65,3.26,0.64,9.8,3.00,43000184.2,Makkajo'xori
0-20,Qumoq,25.87,1.37,7.43,4.65,44.03,34.41,386,3.28,298.58,45.62,0.47,1.81,0.58,15.25,1.80,88106611.44,Paxta
0-20,Qumoq,35.73,1.68,7.57,2.36,5.31,10.11,498,3.29,408.73,62.75,0.89,8.71,0.52,10.19,2.85,1076046091.19,Paxta
0-20,Qumoq,37.31,1.68,7.58,4.66,33.86,20.09,268,2.34,468.95,,0.30,2.71,0.56,13.86,1.90,855390507.17,Sabzi
0-20,Qumoq,23.27,1.45,7.51,1.69,25.34,6.13,325,2.64,378.78,41.46,0.37,4.84,0.51,15.57,1.17,1078842390.01,Makkajo'xori
0-20,Loy,27.58,1.39,7.67,5.38,30.41,12.85,781,2.34,360.64,73.87,0.80,4.75,0.53,10.97,1.78,60363507.64,Paxta
0-20,Loy,31.65,1.33,7.69,3.56,49.72,14.39,481,2.56,419.32,44.8,0.83,2.69,0.36,10.21,1.22,1297710914.21,Paxta
0-20,Qumoq,33.1,1.72,7.01,0.62,34.5,13.17,231,1.51,443.22,49.04,1.22,3.2,0.54,15.17,1.03,29412970.92,Sabzi
0-20,Loy,38.36,1.48,7.37,1.84,5.85,33.91,376,2.58,498.49,66.72,2.93,1.93,0.37,27.37,3.46,1073879762.12,Makkajo'xori
0-20,Qumoq,19.72,1.68,7.38,4.93,42.53,41.73,286,3.09,386.39,59.58,1.59,2.93,0.27,15.6,3.59,523199221.26,Paxta
0-20,Qumoq,31.15,1.82,7.00,1.18,9.41,5.67,91,2.23,361.1,47.6,0.48,2.68,0.34,13.96,0.46,1383871958.13,Paxta
0-20,Yengil qum,22.87,1.83,7.17,4.56,55.55,15.09,235,2.23,346.35,63.13,0.75,9.05,0.25,16.73,1.45,1313959201.04,Sabzi
0-20,Yengil qum,14.145,1.4,5.56,3.23,9.06,13.87,267,1.74,276.8,,0.92,6.12,0.40,11.6,1.27,713512610.45,Makkajo'xori
0-20,Loy,16.68,1.43,5.29,1.58,37.96,17.54,166,2.40,326.85,46.66,0.60,7.79,0.48,15.22,2.66,45188422.32,Paxta
0-20,Yengil qum,16,1.73,5.87,3.82,12.44,4.36,160,4.07,406.61,52.04,0.62,10.28,0.42,14.81,1.85,1184622169.16,Paxta
0-20,Yengil qum,10.79,1.55,7.8,0.93,41.39,129,20,0.80,0.5,47.29,1.3,5.51,0.30,11.13,0.1,743141569.46,Bug'doy
0-20,Yengil qum,23.63,1.81,6.45,1.44,17.26,16.79,220,2.20,339.37,79.14,0.55,4.88,0.35,9.94,2.25,2236101571.75,Makkajo'xori
0-20,Yengil qum,14.145,1.62,6.54,3.27,25.63,13.40,185,2.31,385.07,57.06,0.62,1.14,0.30,16.97,2.97,52199066.07,Paxta
0-20,Qumoq,16.14,1.43,7.50,5.05,11.24,9.31,376,2.54,338.96,79.12,0.39,1.8,0.30,12.22,1.88,1715947861.62,Paxta
0-20,Qumoq,27.6,1.63,7.38,0.88,21.5,10.56,409,1.67,387.99,48.41,0.36,7.8,0.30,11.19,2.08,61369798.34,Sabzi
0-20,Yengil qum,14.145,1.64,8.00,4.83,50.94,7.16,205,1.51,319.96,33.52,0.27,4.41,0.29,19.25,1.14,1439555387.78,Makkajo'xori
0-20,Qumoq,20.05,1.32,7.57,4.79,10.14,16.47,236,1.59,294.17,49.42,0.47,9.7,0.34,6.85,2.13,239263324.56,Paxta
0-20,Loy,15.09,1.72,7.83,4.65,4.94,10.18,439,1.96,380.88,38.53,0.36,2.96,0.25,18.74,1.76,106479502.71,Paxta
0-20,Qumoq,27.41,1.67,7.85,2.77,21.56,80.66,831,3.50,455.96,43.15,2.94,9.45,0.67,18.11,1.48,332134,Sabzi
0-20,Qumoq,33.01,1.68,7.69,2.73,40.58,15.96,382,1.80,317.28,50.23,0.77,2.69,0.52,18.77,2.57,213566677,Makkajo'xori
0-20,Loy,16.93,1.46,7.99,0.66,37.87,16.05,364,2.52,422.95,58.75,1.41,3.35,0.46,16.73,8.21,1678379034.06,Paxta
0-20,Yengil qum,14.145,1.82,7.94,4.72,13.94,8.66,358,2.99,383.8,59.19,0.53,6.2,0.40,13.52,1.83,47282890.2,Paxta
0-20,Loy,37.39,1.65,7.95,2.37,26.56,7.32,469,2.06,459.1,60.31,0.56,3.73,0.43,13.15,1.82,55299033.93,Sabzi
0-20,Loy,28.49,1.57,5.79,2.37,29.13,14.59,133,1.46,343.88,52.15,0.78,2.62,0.58,9.76,1.32,209377389.34,Makkajo'xori
0-20,Loy,21.46,1.64,6.78,1.98,39.19,26.77,116,1.81,440.98,45.43,1.28,5.81,0.24,17.26,2.64,1169921410,Paxta
0-20,Yengil qum,18.43,1.51,7.71,4.36,31.47,13.34,160,2.61,309.71,51.81,0.65,4.66,0.22,8.61,0.86,1306613916.75,Paxta
0-20,Yengil qum,10.79,1.54,8.1,4.92,39.37,50,5,0.54,0.4,38.93,0.4,8.44,0.20,13.45,0.2,1560003339.59,Bug'doy
0-20,Qumoq,17.76,1.82,7.07,4.68,17.08,15.00,142,1.59,385.37,37.51,0.92,2.78,0.33,15.7,1.27,408783141.69,Makkajo'xori
0-20,Qumoq,28.26,1.36,5.59,4.18,20.84,22.99,219,1.40,381.64,58.87,0.97,2.39,0.59,17.73,4.95,394718128.49,Paxta
0-20,Loy,26.84,1.76,7.93,3.73,30.36,10.24,193,2.26,365.1,47.19,0.46,3.5,0.28,19.88,1.05,830829279.55,Paxta
0-20,Qumoq,35.74,1.4,7.80,3.47,18.27,22.26,479,2.72,436.21,57.97,0.53,4.59,0.33,6.89,1.29,511261553.83,Sabzi
0-20,Yengil qum,22.27,1.67,8.01,3.16,28.63,16.49,363,2.77,327.06,88.76,1.01,5.47,0.44,18.01,4.46,106479502.71,Makkajo'xori
0-20,Yengil qum,14.145,1.71,8.15,4.09,22.21,10.72,102,0.90,348.19,66.49,0.26,2.73,0.35,21.32,0.21,371077837.47,Paxta
0-20,Qumoq,15.94,1.68,7.99,2.64,30.28,9.49,174,1.99,305.31,52.93,0.25,9.16,0.44,14.71,0.84,280104036.87,Paxta
0-20,Qumoq,37.33,1.8,8.04,5.41,22.72,3.86,282,1.95,337.56,42.96,0.34,4.49,0.48,11.36,0.91,946355101.47,Sabzi
0-20,Yengil qum,18.01,1.48,7.95,4.52,8.97,18.02,1190,2.84,359.64,71.87,0.73,4.46,0.76,9.24,2.31,106479502.71,Makkajo'xori
0-20,Qumoq,38.63,1.79,7.98,2.86,18.64,22.46,427,3.26,330.38,,0.69,2.02,0.49,23.98,12.61,332134,Paxta
0-20,Qumoq,19.6,1.74,7.96,2.55,26.16,15.46,536,3.66,,47.08,0.70,9.72,0.53,10.25,3.13,213566677,Paxta
0-20,Yengil qum,23.6,1.45,8.10,5.12,25.77,17.76,347,3.34,324.88,61.02,1.17,3.28,0.70,12.56,2.71,724540236.6,Sabzi
0-20,Qumoq,35.14,1.57,8.13,3.63,33.83,3.74,140,1.30,354.08,56.18,0.29,3.28,0.39,11.58,1.36,446507636.1,Makkajo'xori
0-20,Loy,22.31,1.56,8.10,1.66,6.87,12.06,248,2.31,451.99,42.04,0.93,7.45,0.46,22.67,6.71,94964395.23,Paxta
0-20,Qumoq,36.78,1.83,7.89,1.43,5.20,17.96,748,2.65,405.53,54.82,0.55,3.24,0.54,27.37,1.80,391717420.8,Paxta
0-20,Qumoq,22.22,1.56,8.00,0.72,10.52,13.36,972,2.41,372.98,37.68,0.89,7.54,0.51,15.99,10.91,708208839.07,Sabzi
0-20,Yengil qum,17.69,1.62,7.96,2.82,12.55,7.18,561,2.38,298.77,46.98,1.52,3.35,0.47,18.03,3.09,761553724.94,Makkajo'xori
0-20,Qumoq,30.99,1.54,8.06,0.93,13.39,8.25,243,3.02,374.98,,0.67,1.6,0.16,7.35,1.16,631421324.95,Paxta
0-20,Qumoq,18.9,1.57,8.05,3.96,7.44,13.24,214,2.94,355.25,,0.32,2.53,0.14,21.52,0.90,106479502.71,Paxta
0-20,Qumoq,18.54,1.72,8.16,2.51,10.88,8.22,138,2.23,392.74,54.18,0.56,1.8,0.11,11.38,0.82,101703331.1,Sabzi
0-20,Qumoq,36.79,1.66,8.14,2.65,8.01,7.42,72,1.80,361.19,47.73,0.29,11.84,0.10,14.47,0.70,1295345853.17,Makkajo'xori
0-20,Yengil qum,14.145,1.61,5.75,2.2,6.69,16.61,180,2.05,371.43,48.34,0.46,2.16,0.45,19.59,1.73,1365139548.75,Paxta
0-20,Loy,24.85,1.63,7.96,3.31,7.57,10.97,248,3.16,368.43,54.44,1.06,3.71,0.44,16.32,1.50,268008084.73,Paxta
0-20,Loy,32.97,1.5,7.88,5.44,9.95,6.61,517,2.39,,,0.35,2.99,0.25,19.63,1.42,29596232.96,Sabzi
0-20,Loy,19.21,1.7,8.20,0.58,7.93,7.42,313,1.33,347.08,41.5,0.29,7.15,0.15,20.09,0.96,273213632.91,Makkajo'xori
0-20,Qumoq,29.95,1.52,6.30,3.43,11.71,21.74,243,3.45,443.22,67.98,0.70,5.03,0.67,9.64,2.99,698233051.65,Paxta
0-20,Qumoq,35.17,1.46,5.85,1.65,4.84,23.57,179,2.75,317.14,69.76,0.65,1.82,1.16,11.15,3.44,182408212.16,Paxta
0-20,Loy,16.19,1.69,6.28,4.46,4.58,25.28,258,2.52,341.25,43.11,0.74,6.24,0.67,20.65,2.76,164913486.09,Sabzi
0-20,Yengil qum,14.145,1.7,6.65,0.97,9.20,8.56,216,2.98,403.94,47.82,0.78,9.6,0.39,13.34,4.20,78429407.61,Makkajo'xori
0-20,Qumoq,31.76,1.65,6.88,1.96,6.65,8.02,235,2.33,312.03,57.49,0.82,3.12,0.29,14.39,4.36,253408681.91,Paxta
0-20,Loy,29.78,1.76,7.95,2.19,12.02,11.23,67,1.73,395.08,38.68,0.36,2.5,0.21,12.24,0.46,98498185.92,Paxta
0-20,Qumoq,32.14,1.61,6.69,3.66,5.59,9.09,265,1.91,381.65,44.14,0.42,1,0.22,14.54,2.88,339552113.86,Sabzi
0-20,Yengil qum,10.79,1.54,8.2,4.29,55.61,49,11,0.43,0.6,53.58,0.5,6.27,0.35,12.43,0.1,1956437195.47,Bug'doy
0-20,Qumoq,20.17,1.42,8.02,3.01,6.96,11.74,422,2.75,,68.8,0.69,4.22,0.28,15.06,1.36,59516044.15,Paxta
0-20,Qumoq,23.7,1.7,7.94,3.61,20.12,142.10,1420,4.78,356.69,52.36,1.38,6.61,0.41,12.07,1.56,679219906.12,Paxta
0-20,Yengil qum,21.73,1.78,8.03,1.96,10.44,12.19,488,2.69,459.7,56.58,0.47,3.47,0.17,10.23,1.41,42052534.66,Sabzi
0-20,Loy,32.41,1.65,7.90,4.8,11.67,5.28,560,2.66,368.15,,0.39,2.56,0.30,12.03,1.35,698536607.38,Makkajo'xori
0-20,Yengil qum,14.145,1.4,7.05,1.05,11.49,1.71,298,1.69,323.02,40.36,0.24,5.23,0.61,14.68,1.12,698233051.65,Paxta
0-20,Yengil qum,14.145,1.64,6.80,4.01,6.74,7.02,182,2.04,421.73,55.23,0.44,2.61,0.54,14.69,1.05,182408212.16,Paxta
0-20,Qumoq,34.64,1.38,6.65,2.83,7.22,4.41,215,2.17,413.05,61.89,0.28,7.91,0.41,15.66,0.69,164913486.09,Sabzi
0-20,Qumoq,24.95,1.58,6.60,2.14,11.80,5.08,317,1.85,313.44,54.6,0.40,1.6,0.50,18.55,1.16,78429407.61,Makkajo'xori
0-20,Yengil qum,14.145,1.77,6.29,4.79,8.98,1.59,218,1.91,365.06,69.65,0.62,3.48,0.35,14.66,0.75,253408681.91,Paxta
0-20,Qumoq,28.42,1.51,6.88,4.19,19.68,4.37,148,2.48,382.88,48.27,0.56,1.11,0.53,14.34,0.76,98498185.92,Paxta
0-20,Yengil qum,16.79,1.74,6.69,1.55,7.00,4.14,222,2.73,260.51,44.52,0.43,3.9,0.77,17.02,0.89,339552113.86,Sabzi
0-20,Loy,39.92,1.64,6.87,3.85,7.22,4.86,217,2.77,410.26,61.97,0.32,3.35,0.38,9.18,1.11,106479502.71,Makkajo'xori
0-20,Yengil qum,19.05,1.6,6.83,0.64,6.30,7.95,214,1.96,319.59,46.58,0.30,4.82,0.37,14.92,0.90,59516044.15,Paxta
0-20,Qumoq,15.1,1.59,7.13,5.59,4.32,7.54,165,1.66,385.19,59.72,0.57,3.19,0.18,19.95,0.45,679219906.12,Paxta
0-20,Qumoq,24.88,1.62,7.82,3.47,4.62,7.39,198,1.57,430.35,44.19,0.23,3.85,0.12,11.45,0.46,42052534.66,Sabzi
0-20,Loy,19.73,1.48,7.77,1.22,4.80,6.00,163,2.01,415.94,72.51,0.45,7.78,0.17,11.71,0.58,698536607.38,Makkajo'xori
0-20,Yengil qum,14.145,1.37,7.38,3.79,4.18,11.18,218,1.76,,58.7,0.24,6.13,0.15,15.42,0.69,106479502.71,Paxta
0-20,Yengil qum,22.12,1.5,6.99,0.92,23.56,6.20,211,2.55,395.29,64.74,0.30,8.51,0.16,15.02,0.64,1149323197.61,Paxta
0-20,Qumoq,15.23,1.79,6.97,1.08,12.95,5.52,252,1.93,445.67,79.86,0.20,13.09,0.26,9.49,0.48,1532955744.54,Sabzi
0-20,Qumoq,33.76,1.47,7.52,4.98,5.64,3.01,168,1.87,401.38,73.39,0.32,5.02,0.15,11.22,0.48,155515534.3,Makkajo'xori
0-20,Qumoq,38.29,1.74,7.33,2.63,11.85,2.55,155,1.68,360.14,45.76,0.27,2.73,0.12,20.94,0.37,608129198.78,Paxta
0-20,Qumoq,26.45,1.75,7.44,3.94,4.80,5.58,183,1.70,412.51,45.23,0.23,4.04,0.43,13.83,0.58,114208854.27,Paxta
0-20,Qumoq,34.07,1.6,7.89,0.232,4.01,4.33,185,1.53,408.21,55.53,0.31,2.95,0.26,16.05,0.43,1813015537.37,Sabzi
0-20,Loy,26.28,1.41,7.20,0.276,4.49,1.07,147,2.14,334.37,38.82,0.36,3.86,0.24,21.69,0.48,458762562.63,Makkajo'xori
0-20,Qumoq,34.66,1.32,7.13,0.502,16.03,63.96,521,3.30,374.89,50.25,1.41,2.79,0.14,10.16,5.73,37850948.87,Paxta
0-20,Qumoq,29.38,1.59,7.40,0.561,13.87,14.69,304,2.54,445.57,67.3,0.61,3.95,0.19,10.59,3.07,414403085.47,Sabzi
0-20,Qumoq,39.35,1.71,7.39,0.530,8.06,8.20,174,1.89,416.72,54.01,0.69,5.16,0.11,9.78,2.81,1614787398.52,Makkajo'xori
0-20,Qumoq,24.61,1.39,7.77,0.408,9.07,4.05,212,1.41,319.99,75.14,0.60,3.72,0.10,9.02,1.00,66228693.04,Paxta
0-20,Yengil qum,14.145,1.66,7.73,0.332,5.24,3.38,282,1.63,343.84,52.75,0.23,11.14,0.10,19.12,0.86,885095807.32,Paxta
0-20,Qumoq,28.97,1.65,7.71,0.586,17.44,3.75,183,1.55,457.55,49.34,0.28,3.08,0.11,20.85,33.91,794565424.22,Sabzi
0-20,Loy,25.9,1.35,7.79,0.384,10.35,14.23,326,1.73,446.46,45.33,0.40,10.57,0.12,11.12,1.30,1397104053.95,Makkajo'xori
0-20,Qumoq,21.45,1.82,7.48,0.398,5.86,22.63,467,2.62,306.31,53.57,0.38,1.75,0.15,19.69,1.34,185170311.28,Paxta
0-20,Qumoq,36.75,1.42,7.70,0.351,5.86,8.25,262,1.72,390.01,41.12,0.33,4.79,0.17,10.46,1.14,31491270.54,Paxta
0-20,Qumoq,16.77,1.43,7.99,0.325,4.93,8.35,186,1.80,264.82,56.99,0.27,2.37,0.15,12.9,0.65,838813560.96,Sabzi
0-20,Yengil qum,10.79,1.61,7.5,4.65,5.55,80,63,1.38,0.9,61.99,0.8,7.6,0.87,10.45,0.1,,Sabzi
0-20,Loy,31.8,1.59,7.81,0.408,4.58,7.11,260,1.63,427.56,53.49,1.33,14.54,0.17,11.87,2.59,792778876.4,Paxta
0-20,Qumoq,24.74,1.69,7.82,0.665,7.57,16.86,481,3.10,365.96,51.48,1.41,2.93,0.14,9.68,5.02,498995183.83,Paxta
0-20,Loy,25.89,1.64,8.08,0.400,8.54,18.56,327,2.45,362.74,,0.36,9.28,0.22,13.38,1.98,764285645.05,Sabzi
0-20,Qumoq,28.85,1.33,8.02,0.451,14.05,4.29,187,1.36,,77.39,0.27,3.83,0.28,15.89,0.74,244433062.63,Makkajo'xori
0-20,Loy,39.68,1.37,8.01,0.464,17.08,4.75,201,1.15,335.46,57.19,0.25,3.08,0.26,11.52,0.74,476060394.47,Paxta
0-20,Loy,36.71,1.79,7.98,0.457,14.75,33.11,209,1.65,477.91,35.64,1.17,11.95,0.37,9.46,1.01,1421322272.99,Paxta
0-20,Yengil qum,14.145,1.72,8.10,0.328,8.63,3.58,213,2.00,449.83,,0.25,2.13,0.21,15.95,0.94,873353796.4,Sabzi
0-20,Qumoq,35.91,1.69,8.09,0.343,6.56,3.07,123,1.21,397.51,55.68,0.10,3.77,0.15,11,0.62,454012779.79,Makkajo'xori
0-20,Yengil qum,10.79,1.45,7.7,1.37,22.95,107,47,0.76,0.7,38.09,10.0,6.15,0.62,11.83,0.1,,Bug'doy
